frame,mode,mae,psnr,temporal_delta_residual
218,profile-0,0.6238707304000854,36.28577456004436,1.0421125888824463
218,profile-1,0.6224267482757568,36.57290120695158,1.0340290069580078
219,O-1X,0.663995087146759,35.74296904709033,1.1126599311828613
219,O-T2X-R,0.9940524697303772,34.013096002315805,1.648740530014038
219,profile-0,0.6743330359458923,35.855083573653765,1.1209640502929688
219,profile-1,0.6729079484939575,36.140450133569246,1.1145728826522827
220,O-1X,0.7092176079750061,35.290746391241306,1.1895591020584106
220,O-T2X-R,1.0740593671798706,33.43095316707171,1.7603391408920288
220,profile-0,0.7231611013412476,35.351987547992785,1.2035936117172241
220,profile-1,0.7210395336151123,35.629475096611465,1.1960277557373047
221,O-1X,0.7556427717208862,34.9189770163191,1.2719687223434448
221,O-T2X-R,1.1284120082855225,32.9709799653293,1.877173662185669
221,profile-0,0.7784997224807739,34.8727252727034,1.2959611415863037
221,profile-1,0.7752873301506042,35.15666927686074,1.286594033241272
222,O-1X,0.7948348522186279,34.63857571020979,1.3453140258789062
222,O-T2X-R,1.21308171749115,32.481167700131536,1.9894541501998901
222,profile-0,0.8206400871276855,34.550478085074715,1.3810405731201172
222,profile-1,0.8202500343322754,34.80149792629416,1.372474193572998
223,O-1X,0.786290168762207,34.68607838256646,1.3781468868255615
223,O-T2X-R,1.181886911392212,32.610701634181765,2.046769618988037
223,profile-0,0.8197057843208313,34.53198225701914,1.4228315353393555
223,profile-1,0.8202309012413025,34.76807011625012,1.41745126247406
224,O-1X,0.7807021737098694,34.66059197581267,1.3648704290390015
224,O-T2X-R,1.1434980630874634,32.74827330697349,2.0038015842437744
224,profile-0,0.8193191289901733,34.46550675271088,1.421766996383667
224,profile-1,0.8170864582061768,34.74375068468588,1.4154092073440552
225,O-1X,0.7709683775901794,34.74231998507688,1.3535159826278687
225,O-T2X-R,1.1088957786560059,32.95500952208944,1.938254714012146
225,profile-0,0.8076998591423035,34.55744133709322,1.4141594171524048
225,profile-1,0.8062297105789185,34.83061867545026,1.4062445163726807
226,O-1X,0.7544070482254028,34.885253340966194,1.3297431468963623
226,O-T2X-R,1.0931185483932495,33.089256468187244,1.8932511806488037
226,profile-0,0.7942429780960083,34.62204514520068,1.3923770189285278
226,profile-1,0.7868878245353699,34.97792344027512,1.3797612190246582
227,O-1X,0.7536268830299377,34.95226091473844,1.3102244138717651
227,O-T2X-R,1.062800407409668,33.39678656676195,1.8545194864273071
227,profile-0,0.7874360084533691,34.76755993793709,1.369285225868225
227,profile-1,0.7774413228034973,35.142710852049696,1.3510258197784424
228,O-1X,0.749813437461853,35.09946405363267,1.3038711547851562
228,O-T2X-R,1.055374264717102,33.51629829572594,1.81462562084198
228,profile-0,0.7805488705635071,34.93181310783076,1.3542239665985107
228,profile-1,0.7669558525085449,35.32858833331913,1.3306362628936768
229,O-1X,0.7618017792701721,35.04643446591282,1.302392840385437
229,O-T2X-R,1.0693854093551636,33.63906136254332,1.8143651485443115
229,profile-0,0.7900638580322266,34.908828404771896,1.3500328063964844
229,profile-1,0.7740097045898438,35.343228361649764,1.3197754621505737
230,O-1X,0.771531343460083,34.99557919583461,1.3195604085922241
230,O-T2X-R,1.0824648141860962,33.61689120216955,1.830251693725586
230,profile-0,0.8029611110687256,34.81189921420276,1.3661795854568481
230,profile-1,0.7851940393447876,35.26078563636298,1.331558108329773
231,O-1X,0.7889983057975769,34.899392227454896,1.3434375524520874
231,O-T2X-R,1.081884503364563,33.69955304555525,1.8372727632522583
231,profile-0,0.8175186514854431,34.75665966145856,1.3869307041168213
231,profile-1,0.7968097925186157,35.242705458180055,1.3490617275238037
232,O-1X,0.7935130596160889,34.88616679776996,1.36464524269104
232,O-T2X-R,1.0988576412200928,33.58449820521383,1.8502835035324097
232,profile-0,0.8230530619621277,34.72218421080867,1.4073916673660278
232,profile-1,0.799922525882721,35.21525860575861,1.3633818626403809
233,O-1X,0.7989803552627563,34.787597722111144,1.372995376586914
233,O-T2X-R,1.1015676259994507,33.62945021776219,1.869569182395935
233,profile-0,0.8277781009674072,34.63886706939756,1.417636752128601
233,profile-1,0.8035693764686584,35.15375555250345,1.3699147701263428
234,O-1X,0.8071131110191345,34.72085239249475,1.384443759918213
234,O-T2X-R,1.1265836954116821,33.421302214178105,1.8868892192840576
234,profile-0,0.835776150226593,34.59744176544473,1.4289895296096802
234,profile-1,0.8142315149307251,35.074612377573445,1.3829007148742676
235,O-1X,0.8167172074317932,34.65507529765293,1.400744915008545
235,O-T2X-R,1.1394662857055664,33.36638387903229,1.9204797744750977
235,profile-0,0.8458855748176575,34.52798637534774,1.4431333541870117
235,profile-1,0.8226039409637451,35.03576380997348,1.396449089050293
236,O-1X,0.8235127925872803,34.62418334853615,1.4142327308654785
236,O-T2X-R,1.1474511623382568,33.325765983424915,1.935599446296692
236,profile-0,0.8582537770271301,34.43462556974917,1.4624314308166504
236,profile-1,0.8344127535820007,34.93628153072822,1.414299726486206
237,O-1X,0.8307897448539734,34.63686390646118,1.426726222038269
237,O-T2X-R,1.1588456630706787,33.26934133187126,1.9557222127914429
237,profile-0,0.8659303784370422,34.44136854354398,1.4789282083511353
237,profile-1,0.8430258631706238,34.92608769622048,1.430712103843689
238,O-1X,0.841356635093689,34.54333523045375,1.4427974224090576
238,O-T2X-R,1.1756458282470703,33.18202030387161,1.9789785146713257
238,profile-0,0.8753119111061096,34.3607417517377,1.4950685501098633
238,profile-1,0.8507748246192932,34.85398470216759,1.4456017017364502
239,O-1X,0.836373507976532,34.549585720381714,1.4485962390899658
239,O-T2X-R,1.1951909065246582,33.051878477630304,2.009812593460083
239,profile-0,0.8694601655006409,34.38760228210957,1.499945878982544
239,profile-1,0.8437569737434387,34.92706246846314,1.445741891860962
240,O-1X,0.8473371267318726,34.55184622514327,1.4556487798690796
240,O-T2X-R,1.1944903135299683,33.09715206792003,2.0303189754486084
240,profile-0,0.8768824338912964,34.38181281139447,1.503307819366455
240,profile-1,0.8518562912940979,34.89130582507185,1.4498366117477417
241,O-1X,0.826675534248352,34.740356957537124,1.4455550909042358
241,O-T2X-R,1.1623286008834839,33.424873995697475,1.993190884590149
241,profile-0,0.8544828295707703,34.594124466039645,1.4894558191299438
241,profile-1,0.8316823840141296,35.06963220838807,1.4385285377502441
242,O-1X,0.8109081387519836,34.96970202667861,1.4151623249053955
242,O-T2X-R,1.171062707901001,33.52893136414543,1.9665194749832153
242,profile-0,0.8441105484962463,34.7846418359222,1.4637837409973145
242,profile-1,0.8222607970237732,35.2578337280364,1.4149314165115356
243,O-1X,0.7998121976852417,35.04165730684827,1.391627550125122
243,O-T2X-R,1.1637132167816162,33.64951139276653,1.965712547302246
243,profile-0,0.8329323530197144,34.85817330878286,1.4455931186676025
243,profile-1,0.8120877146720886,35.35044792309562,1.3989107608795166
244,O-1X,0.7636763453483582,35.48726941740861,1.3461277484893799
244,O-T2X-R,1.1256414651870728,34.106643585526996,1.9217406511306763
244,profile-0,0.7926781177520752,35.346770320125025,1.3969770669937134
244,profile-1,0.7730447053909302,35.841277747587675,1.3526318073272705
245,O-1X,0.7461793422698975,35.63188236440377,1.3010737895965576
245,O-T2X-R,1.1039981842041016,34.3347036573569,1.875025749206543
245,profile-0,0.7769363522529602,35.49448075174351,1.3498883247375488
245,profile-1,0.7585549354553223,35.961506105909315,1.3101937770843506
246,O-1X,0.7397146224975586,35.70083637028296,1.2816190719604492
246,O-T2X-R,1.1043063402175903,34.323712895354184,1.857188105583191
246,profile-0,0.7724356055259705,35.51407050941761,1.3324713706970215
246,profile-1,0.7556941509246826,35.981782392075246,1.295675277709961
247,O-1X,0.7176004648208618,36.0315308462871,1.2540186643600464
247,O-T2X-R,1.081252098083496,34.72766350660693,1.8355679512023926
247,profile-0,0.7497992515563965,35.84082842851612,1.3061496019363403
247,profile-1,0.7357653975486755,36.28669923957331,1.2735939025878906
248,O-1X,0.7052781581878662,36.16346016237065,1.2208194732666016
248,O-T2X-R,1.0774283409118652,34.837889890758426,1.8033099174499512
248,profile-0,0.7345350980758667,35.99406273796609,1.269999623298645
248,profile-1,0.7168503403663635,36.514763141961765,1.2360378503799438
249,O-1X,0.6983649730682373,36.33424110333169,1.206322193145752
249,O-T2X-R,1.0598058700561523,34.98932347926834,1.7889914512634277
249,profile-0,0.7301362752914429,36.089659437308356,1.256290316581726
249,profile-1,0.7153274416923523,36.57204863377604,1.2223896980285645
250,O-1X,0.702886164188385,36.331949228525204,1.202683687210083
250,O-T2X-R,1.0698401927947998,34.91209902513563,1.7771127223968506
250,profile-0,0.734727680683136,36.12655458687345,1.2545872926712036
250,profile-1,0.7183621525764465,36.62993627620505,1.2214118242263794
251,O-1X,0.6846795678138733,36.54208599320686,1.1874240636825562
251,O-T2X-R,1.0574899911880493,35.21723973127263,1.7751768827438354
251,profile-0,0.7138795256614685,36.34506244749193,1.2364472150802612
251,profile-1,0.7004286646842957,36.817847156616956,1.2055611610412598
252,O-1X,0.6762832403182983,36.76766577520709,1.1600761413574219
252,O-T2X-R,1.055949091911316,35.232810649249096,1.762183666229248
252,profile-0,0.7048968076705933,36.55046267248541,1.2065627574920654
252,profile-1,0.6927247047424316,36.99296591020767,1.17992103099823
253,O-1X,0.6782371401786804,36.732971997003375,1.1531147956848145
253,O-T2X-R,1.0523040294647217,35.48735234192431,1.7574189901351929
253,profile-0,0.7016825079917908,36.676673958622466,1.1952308416366577
253,profile-1,0.689387857913971,37.128066844502186,1.1710891723632812
254,O-1X,0.6869762539863586,36.91371541740011,1.1606745719909668
254,O-T2X-R,1.0796589851379395,35.333215648452935,1.7720493078231812
254,profile-0,0.7131657600402832,36.73651752794858,1.2009259462356567
254,profile-1,0.7030022740364075,37.15210687448037,1.177883267402649
255,O-1X,0.6919167637825012,37.025689143137164,1.1652663946151733
255,O-T2X-R,1.0704467296600342,35.5974706866261,1.7795594930648804
255,profile-0,0.7170702219009399,36.86054275342893,1.2054262161254883
255,profile-1,0.7049044966697693,37.29885957307766,1.1823649406433105
256,O-1X,0.6993371248245239,37.10865286254239,1.1735414266586304
256,O-T2X-R,1.0985406637191772,35.51954270955724,1.7922897338867188
256,profile-0,0.7230131030082703,36.94302930240993,1.2109975814819336
256,profile-1,0.7098683714866638,37.42088120108034,1.1838526725769043
257,O-1X,0.7099376320838928,37.01929962187246,1.1860716342926025
257,O-T2X-R,1.1001677513122559,35.58497683390798,1.8101848363876343
257,profile-0,0.7359789609909058,36.821540815118475,1.2255840301513672
257,profile-1,0.7204705476760864,37.33697699670423,1.194912314414978
258,O-1X,0.7175580859184265,36.91782264292723,1.1996009349822998
258,O-T2X-R,1.110426425933838,35.479720009160324,1.8249191045761108
258,profile-0,0.7442454099655151,36.72989970324663,1.240478515625
258,profile-1,0.7271115183830261,37.245165803788964,1.2076300382614136
259,O-1X,0.7234624028205872,36.850793158075746,1.2142714262008667
259,O-T2X-R,1.1087247133255005,35.48773183192138,1.837314248085022
259,profile-0,0.7494926452636719,36.66044898243438,1.2543953657150269
259,profile-1,0.7336718440055847,37.12680581203887,1.2208302021026611
260,O-1X,0.741712749004364,36.7719708970706,1.2329446077346802
260,O-T2X-R,1.1267634630203247,35.27633816081484,1.8476334810256958
260,profile-0,0.7691870331764221,36.57508793834105,1.274710774421692
260,profile-1,0.7516915798187256,37.067559399422436,1.241102695465088
261,O-1X,0.7497149109840393,36.62667556221418,1.2548986673355103
261,O-T2X-R,1.1423758268356323,35.183566065337516,1.8753540515899658
261,profile-0,0.7798657417297363,36.375241870957225,1.299359679222107
261,profile-1,0.7616409659385681,36.877889624455875,1.263513445854187
262,O-1X,0.7637448310852051,36.545659849675815,1.2723785638809204
262,O-T2X-R,1.1695036888122559,34.89671960695714,1.9083751440048218
262,profile-0,0.7930667996406555,36.279639125005374,1.3190864324569702
262,profile-1,0.7750791907310486,36.73653375166553,1.2828590869903564
263,O-1X,0.7807517051696777,36.28292754532775,1.2957501411437988
263,O-T2X-R,1.1698064804077148,34.91034778460858,1.9342609643936157
263,profile-0,0.80841064453125,36.11726255622004,1.341431975364685
263,profile-1,0.7881171107292175,36.62440034455962,1.3048759698867798
264,O-1X,0.790381908416748,36.270491999446605,1.3206952810287476
264,O-T2X-R,1.1943597793579102,34.61496766746155,1.9553300142288208
264,profile-0,0.8211569786071777,36.01115116357458,1.3666330575942993
264,profile-1,0.8013988137245178,36.51907664864008,1.3287168741226196
265,O-1X,0.802460253238678,36.14281318805497,1.3400756120681763
265,O-T2X-R,1.1967618465423584,34.589239020097786,1.978472352027893
265,profile-0,0.8384013175964355,35.84017628962917,1.3936995267868042
265,profile-1,0.8173390626907349,36.346212110942375,1.353721261024475
266,O-1X,0.8351353406906128,35.952632461680935,1.3796122074127197
266,O-T2X-R,1.2441086769104004,34.14176360827226,2.0227255821228027
266,profile-0,0.871025025844574,35.644761156482325,1.4358770847320557
266,profile-1,0.8501963019371033,36.131535292493126,1.3937106132507324
267,O-1X,0.8590183854103088,35.708763863578874,1.4258370399475098
267,O-T2X-R,1.261824131011963,34.06789861956644,2.083726406097412
267,profile-0,0.8974868059158325,35.40034382241413,1.4841136932373047
267,profile-1,0.8772241473197937,35.87100947689496,1.4425716400146484
268,O-1X,0.8944915533065796,35.538701095287806,1.4706119298934937
268,O-T2X-R,1.312299132347107,33.66408695874005,2.1319167613983154
268,profile-0,0.9409722089767456,35.12601277962159,1.5385048389434814
268,profile-1,0.9209330081939697,35.568107003961096,1.4986836910247803
269,O-1X,0.9222952723503113,35.39430852516186,1.5231819152832031
269,O-T2X-R,1.3518130779266357,33.52453843369757,2.210768222808838
269,profile-0,0.9695518016815186,35.000069432229225,1.5976221561431885
269,profile-1,0.9494293332099915,35.42089004652783,1.5588725805282593
270,O-1X,0.9180436134338379,35.43322000181597,1.5450928211212158
270,O-T2X-R,1.3506181240081787,33.42127560775279,2.2405786514282227
270,profile-0,0.9708057045936584,35.00615266369903,1.623786449432373
270,profile-1,0.9497736692428589,35.43489166799121,1.582852840423584
271,O-1X,0.9182057976722717,35.4502078716748,1.542059302330017
271,O-T2X-R,1.3554432392120361,33.50705014674573,2.2469100952148438
271,profile-0,0.977404773235321,34.90851638813182,1.6315670013427734
271,profile-1,0.9542810320854187,35.387985586386414,1.5869237184524536
272,O-1X,0.9293868541717529,35.43831001305658,1.5530202388763428
272,O-T2X-R,1.3813523054122925,33.34633065100972,2.2736566066741943
272,profile-0,0.9937151670455933,34.836259090133076,1.6532500982284546
272,profile-1,0.9706664085388184,35.29820232398136,1.6059703826904297
273,O-1X,0.9176706075668335,35.578840707424916,1.5523078441619873
273,O-T2X-R,1.3632090091705322,33.55060771890726,2.2802915573120117
273,profile-0,0.9835805296897888,34.976846627494496,1.6583176851272583
273,profile-1,0.9610329270362854,35.402819164813465,1.6131439208984375
274,O-1X,0.902163565158844,35.86013379311864,1.528684377670288
274,O-T2X-R,1.3477050065994263,33.69558825774164,2.2496232986450195
274,profile-0,0.9639686346054077,35.27216301242907,1.6342768669128418
274,profile-1,0.9397815465927124,35.755140756731805,1.5883790254592896
275,O-1X,0.8812035918235779,36.19220257766908,1.4974141120910645
275,O-T2X-R,1.314226746559143,34.130098326842734,2.2073936462402344
275,profile-0,0.9361312389373779,35.67634097992275,1.5940966606140137
275,profile-1,0.9112705588340759,36.17000386981164,1.5461117029190063
276,O-1X,0.8554280400276184,36.55376054944504,1.4555782079696655
276,O-T2X-R,1.29727303981781,34.24475449429466,2.161931276321411
276,profile-0,0.9094026684761047,36.010594445358144,1.5469685792922974
276,profile-1,0.8837104439735413,36.50412053732384,1.496462106704712
277,O-1X,0.8436229825019836,36.62623706032532,1.4208673238754272
277,O-T2X-R,1.2712223529815674,34.45749625286257,2.1277594566345215
277,profile-0,0.8949694037437439,36.164911711827976,1.506773591041565
277,profile-1,0.8702676296234131,36.662343245562624,1.459435224533081
278,O-1X,0.8371555209159851,36.75394152213093,1.4066084623336792
278,O-T2X-R,1.2623370885849,34.59686716782705,2.0955915451049805
278,profile-0,0.8810497522354126,36.41048768492304,1.4841315746307373
278,profile-1,0.8542171716690063,36.93371323136923,1.4357751607894897
279,O-1X,0.8282474279403687,36.986673009107975,1.3912967443466187
279,O-T2X-R,1.2452234029769897,34.7862798263421,2.074711561203003
279,profile-0,0.8742314577102661,36.58795218811306,1.4625165462493896
279,profile-1,0.8456627726554871,37.14409699628184,1.4117271900177002
280,O-1X,0.8470925092697144,36.77120099023208,1.4012032747268677
280,O-T2X-R,1.4084779024124146,32.35185932473077,2.214419364929199
280,profile-0,0.8870672583580017,36.514215049063196,1.4702688455581665
280,profile-1,0.8592910170555115,36.988990502939814,1.4161618947982788
281,O-1X,0.8497424125671387,36.77778443317662,1.4199779033660889
281,O-T2X-R,1.320224404335022,33.831209562955,2.2638742923736572
281,profile-0,0.8868036866188049,36.635046045342136,1.4804589748382568
281,profile-1,0.8565171360969543,37.16926627739917,1.4248157739639282
282,O-1X,0.8620991706848145,36.634561796742766,1.43429696559906
282,O-T2X-R,1.3176065683364868,34.07705852654804,2.1781868934631348
282,profile-0,0.8931868076324463,36.61465667189135,1.484291672706604
282,profile-1,0.8612509369850159,37.201092049146,1.424030065536499
283,O-1X,0.8531085848808289,36.756782150415106,1.435744047164917
283,O-T2X-R,1.3555028438568115,33.57903444556895,2.2071731090545654
283,profile-0,0.8843121528625488,36.777974307529774,1.480703592300415
283,profile-1,0.8520609736442566,37.44331981383222,1.4176485538482666
284,O-1X,0.8670722842216492,36.54482985500172,1.439158320426941
284,O-T2X-R,1.323386311531067,34.447412521969845,2.219994068145752
284,profile-0,0.8985266089439392,36.58935937903069,1.4843600988388062
284,profile-1,0.8651643991470337,37.28081468283459,1.4188225269317627
285,O-1X,0.8938164114952087,36.355555240563824,1.4754945039749146
285,O-T2X-R,1.3582829236984253,34.12468606745182,2.207319974899292
285,profile-0,0.9238347411155701,36.44094493531721,1.519049882888794
285,profile-1,0.888965368270874,37.143108429264494,1.4502826929092407
286,O-1X,0.9257360696792603,36.10073787769602,1.5236833095550537
286,O-T2X-R,1.4127838611602783,33.88767943789333,2.284207344055176
286,profile-0,0.9571539163589478,36.19787379722607,1.566278338432312
286,profile-1,0.9227956533432007,36.87005062055887,1.4961038827896118
287,O-1X,0.9788293242454529,35.73953786083413,1.5959234237670898
287,O-T2X-R,1.473244547843933,33.579829417917324,2.378675937652588
287,profile-0,1.0126298666000366,35.81028618093897,1.6407243013381958
287,profile-1,0.9761947989463806,36.47036556829799,1.5687578916549683
288,O-1X,1.035005807876587,35.35697050067047,1.6834362745285034
288,O-T2X-R,1.5388293266296387,33.26917826064968,2.4670097827911377
288,profile-0,1.0708558559417725,35.42197980190482,1.7314321994781494
288,profile-1,1.030098557472229,36.05421161119905,1.6533530950546265
289,O-1X,1.0915849208831787,34.90180616073786,1.7751222848892212
289,O-T2X-R,1.58246648311615,33.11057925140401,2.561677932739258
289,profile-0,1.1275981664657593,34.990151775692915,1.8238131999969482
289,profile-1,1.0806465148925781,35.66351758528233,1.7360014915466309
290,O-1X,1.1277072429656982,34.59960976599502,1.8570185899734497
290,O-T2X-R,1.6440354585647583,32.70371801711303,2.6554391384124756
290,profile-0,1.1705899238586426,34.60462422116779,1.911562442779541
290,profile-1,1.120267629623413,35.262998210126256,1.8152568340301514
291,O-1X,1.1424825191497803,34.438508818996134,1.9101073741912842
291,O-T2X-R,1.6248083114624023,32.78609633785591,2.7077906131744385
291,profile-0,1.1844712495803833,34.441285303061775,1.968658208847046
291,profile-1,1.1280498504638672,35.1783914527502,1.864396572113037
292,O-1X,1.1506460905075073,34.36344528704347,1.933831810951233
292,O-T2X-R,1.67473304271698,32.131653297748166,2.743840217590332
292,profile-0,1.1914067268371582,34.37851578482858,1.9937870502471924
292,profile-1,1.1296998262405396,35.145621755700745,1.8791276216506958
293,O-1X,1.1496961116790771,34.360903088841056,1.941718339920044
293,O-T2X-R,1.6039353609085083,32.87274928654408,2.7281970977783203
293,profile-0,1.1883224248886108,34.39522156505623,1.9979840517044067
293,profile-1,1.1226071119308472,35.18165526393319,1.876441478729248
294,O-1X,1.1725093126296997,34.289760786664495,1.9592469930648804
294,O-T2X-R,1.5997295379638672,32.91270325962976,2.6556625366210938
294,profile-0,1.1999808549880981,34.32387182839562,2.0049662590026855
294,profile-1,1.130631685256958,35.09821987900382,1.8769800662994385
295,O-1X,1.1997096538543701,34.11200810985336,2.003298044204712
295,O-T2X-R,1.5970057249069214,32.85773750249224,2.6534523963928223
295,profile-0,1.2177503108978271,34.21919731479046,2.0294930934906006
295,profile-1,1.1386789083480835,35.00401066848345,1.889506459236145
296,O-1X,1.1576472520828247,34.29998211201082,1.989835262298584
296,O-T2X-R,1.6028305292129517,32.90097322155128,2.6499392986297607
296,profile-0,1.1996666193008423,34.29737329559481,2.0288007259368896
296,profile-1,1.1298848390579224,35.074620164198464,1.8888440132141113
297,O-1X,1.129643440246582,34.40455455329091,1.9238313436508179
297,O-T2X-R,1.5570000410079956,33.12109445911507,2.61966609954834
297,profile-0,1.1755385398864746,34.409346545003025,1.9904600381851196
297,profile-1,1.108464241027832,35.21104700754434,1.8621193170547485
298,O-1X,1.1105388402938843,34.51333329140821,1.8810184001922607
298,O-T2X-R,1.54335355758667,33.24509161989721,2.5689780712127686
298,profile-0,1.1563223600387573,34.537578619063524,1.9501551389694214
298,profile-1,1.0939536094665527,35.333310472138756,1.8294479846954346
299,O-1X,1.0951672792434692,34.6160299185122,1.8488043546676636
299,O-T2X-R,1.5172463655471802,33.38578309683745,2.5331168174743652
299,profile-0,1.139051079750061,34.640035297241134,1.9157253503799438
299,profile-1,1.0773026943206787,35.464189725270586,1.7995814085006714
300,O-1X,1.096656322479248,34.48639630701095,1.8390464782714844
300,O-T2X-R,1.5459994077682495,32.96900145483024,2.5398447513580322
300,profile-0,1.1406664848327637,34.54365689800947,1.9040364027023315
300,profile-1,1.0793930292129517,35.36329133528264,1.7892833948135376
301,O-1X,1.0910871028900146,34.449233283075486,1.834633469581604
301,O-T2X-R,1.5166516304016113,33.28525817188876,2.5399081707000732
301,profile-0,1.1326984167099,34.547939122456846,1.897743582725525
301,profile-1,1.0727810859680176,35.357448990079135,1.785840392112732
302,O-1X,1.092742681503296,34.37507020387659,1.8326187133789062
302,O-T2X-R,1.539829134941101,33.09102448530883,2.5324418544769287
302,profile-0,1.1300461292266846,34.50693801343951,1.8883987665176392
302,profile-1,1.0714569091796875,35.30221342875366,1.7783372402191162
303,O-1X,1.094443440437317,34.3716548919392,1.8345394134521484
303,O-T2X-R,1.5149458646774292,33.27192397390008,2.5306689739227295
303,profile-0,1.1349644660949707,34.46008959596818,1.889459252357483
303,profile-1,1.0752952098846436,35.28198077070793,1.7790495157241821
304,O-1X,1.088486909866333,34.356044741363434,1.830366611480713
304,O-T2X-R,1.5219461917877197,33.24109873349411,2.508389472961426
304,profile-0,1.1265103816986084,34.47605215607094,1.8850553035736084
304,profile-1,1.0669668912887573,35.31416594870005,1.7733441591262817
305,O-1X,1.077147126197815,34.38873317677809,1.8129966259002686
305,O-T2X-R,1.5039677619934082,33.29966137132814,2.5050525665283203
305,profile-0,1.1123907566070557,34.525200869396066,1.8626105785369873
305,profile-1,1.0543239116668701,35.38170130968284,1.7532027959823608
306,O-1X,1.0630054473876953,34.45558673298943,1.791588306427002
306,O-T2X-R,1.4954111576080322,33.42071999081029,2.479487657546997
306,profile-0,1.1007094383239746,34.589175251921795,1.8399261236190796
306,profile-1,1.0424343347549438,35.45727865696813,1.731781244277954
307,O-1X,1.0558336973190308,34.51177921956455,1.7717971801757812
307,O-T2X-R,1.4682813882827759,33.58663402284874,2.449373245239258
307,profile-0,1.092459797859192,34.65180553413288,1.821615219116211
307,profile-1,1.0370901823043823,35.51078777720128,1.7154256105422974
308,O-1X,1.0506335496902466,34.56827609381074,1.760565161705017
308,O-T2X-R,1.4977105855941772,33.41724787524187,2.4486050605773926
308,profile-0,1.0850294828414917,34.74076831518733,1.807263970375061
308,profile-1,1.0324665307998657,35.58006613436745,1.7048141956329346
309,O-1X,1.0544713735580444,34.5003560867359,1.7585316896438599
309,O-T2X-R,1.4838019609451294,33.572917998771985,2.4634358882904053
309,profile-0,1.0889867544174194,34.6901073164308,1.8040995597839355
309,profile-1,1.0356162786483765,35.55713779049452,1.702765703201294
310,O-1X,1.0593032836914062,34.4981380081549,1.7667548656463623
310,O-T2X-R,1.5085655450820923,33.3832018313964,2.4671640396118164
310,profile-0,1.093427300453186,34.67417839409114,1.808727502822876
310,profile-1,1.040287971496582,35.536448835549386,1.708305835723877
311,O-1X,1.0556825399398804,34.56079152724858,1.7637752294540405
311,O-T2X-R,1.4952996969223022,33.53939569146968,2.4728293418884277
311,profile-0,1.0888173580169678,34.752693737783694,1.80536687374115
311,profile-1,1.0357707738876343,35.60610122650827,1.7040539979934692
312,O-1X,1.0677353143692017,34.524218006146604,1.7710145711898804
312,O-T2X-R,1.5272464752197266,33.22729763283429,2.493525266647339
312,profile-0,1.1004716157913208,34.69901376769107,1.8095699548721313
312,profile-1,1.0459235906600952,35.56856433106162,1.7068876028060913
313,O-1X,1.0827059745788574,34.44667194747655,1.7901502847671509
313,O-T2X-R,1.5175747871398926,33.524664056439335,2.5088207721710205
313,profile-0,1.1126481294631958,34.643898506934,1.8270050287246704
313,profile-1,1.0588939189910889,35.525259124871624,1.724406123161316
314,O-1X,1.0972827672958374,34.449554088594994,1.8153364658355713
314,O-T2X-R,1.535817265510559,33.562265061329576,2.5062355995178223
314,profile-0,1.1270287036895752,34.68306269074547,1.8483048677444458
314,profile-1,1.0746575593948364,35.53654227654334,1.744555115699768
315,O-1X,1.1100798845291138,34.41329663744035,1.8354289531707764
315,O-T2X-R,1.5451399087905884,33.52403081716117,2.5277936458587646
315,profile-0,1.1418445110321045,34.63720591679221,1.8703837394714355
315,profile-1,1.0879549980163574,35.489854793088476,1.7658106088638306
316,O-1X,1.1201376914978027,34.373728378050444,1.8547310829162598
316,O-T2X-R,1.5591742992401123,33.45315780175273,2.545602798461914
316,profile-0,1.1509402990341187,34.584958003511545,1.8867915868759155
316,profile-1,1.0949081182479858,35.4503562260372,1.7794078588485718
317,O-1X,1.131394624710083,34.345857789003,1.8733242750167847
317,O-T2X-R,1.5774860382080078,33.40843366660684,2.5734856128692627
317,profile-0,1.1606580018997192,34.56390272992312,1.9020028114318848
317,profile-1,1.1027699708938599,35.445684157198016,1.7916960716247559
318,O-1X,1.148788332939148,34.23810761872614,1.8943240642547607
318,O-T2X-R,1.5960592031478882,33.419807745795296,2.6015243530273438
318,profile-0,1.1762279272079468,34.508827438636835,1.922851324081421
318,profile-1,1.1161714792251587,35.40383365853322,1.8099865913391113
319,O-1X,1.1655126810073853,34.13726573286777,1.926692008972168
319,O-T2X-R,1.6372239589691162,32.98157089365727,2.663828134536743
319,profile-0,1.1933640241622925,34.36999597926019,1.9534664154052734
319,profile-1,1.1320139169692993,35.24997219430915,1.8369570970535278
320,O-1X,1.2076336145401,33.86436757248394,1.9780620336532593
320,O-T2X-R,1.6910580396652222,32.57969142543817,2.7412679195404053
320,profile-0,1.2353880405426025,34.11887799123888,2.004502534866333
320,profile-1,1.1763770580291748,34.95209875373411,1.8886833190917969
321,O-1X,1.2324591875076294,33.74443738168228,2.0373692512512207
321,O-T2X-R,1.694136619567871,32.83430635067656,2.7902016639709473
321,profile-0,1.256388783454895,34.024810261587774,2.060511827468872
321,profile-1,1.1935640573501587,34.86896231891775,1.9404741525650024
322,O-1X,1.2694408893585205,33.5689454015218,2.0864908695220947
322,O-T2X-R,1.7300034761428833,32.679151209102876,2.8162899017333984
322,profile-0,1.2974480390548706,33.81665763477174,2.1083033084869385
322,profile-1,1.233577847480774,34.640264456545665,1.9853973388671875
323,O-1X,1.3050854206085205,33.37665931958319,2.140686511993408
