frame,mode,mae,psnr,temporal_delta_residual
100,O-T2X-R,2.2758045196533203,33.21486149708428,3.3636860847473145
100,profile-0,1.8823469877243042,34.37258290475313,2.7147436141967773
100,profile-1,1.8541579246520996,34.79449788498031,2.6624679565429688
101,O-1X,1.787864089012146,34.64754600104387,2.6221630573272705
101,O-T2X-R,2.23643159866333,33.34988756175691,3.3901965618133545
101,profile-0,1.870719075202942,34.48410092195462,2.7310354709625244
101,profile-1,1.8520019054412842,34.82658776316581,2.684027671813965
102,O-1X,1.7918622493743896,34.55583249040419,2.626847267150879
102,O-T2X-R,2.2436628341674805,33.28404911397485,3.3596935272216797
102,profile-0,1.8827691078186035,34.33045662823875,2.7439968585968018
102,profile-1,1.8597851991653442,34.74809351094251,2.6994383335113525
103,O-1X,1.7896980047225952,34.6577793330721,2.6361281871795654
103,O-T2X-R,2.2439277172088623,33.294590225919904,3.3845126628875732
103,profile-0,1.879457712173462,34.42624746466109,2.7601571083068848
103,profile-1,1.851586103439331,34.80579990945014,2.705085039138794
104,O-1X,1.7855441570281982,34.59219904028203,2.6409072875976562
104,O-T2X-R,2.2801501750946045,33.16830814686194,3.429051160812378
104,profile-0,1.8823506832122803,34.297598433172325,2.766232490539551
104,profile-1,1.8570024967193604,34.71276899465936,2.710108518600464
105,O-1X,1.7952079772949219,34.536698314734416,2.6572301387786865
105,O-T2X-R,2.269183397293091,33.162960995349934,3.4606833457946777
105,profile-0,1.883781909942627,34.36470424164708,2.7841861248016357
105,profile-1,1.8606256246566772,34.69627267548991,2.7313079833984375
106,O-1X,1.7910971641540527,34.51170469858169,2.672048568725586
106,O-T2X-R,2.279110908508301,33.068218599368066,3.451590061187744
106,profile-0,1.8868671655654907,34.34341313337077,2.7974445819854736
106,profile-1,1.8702558279037476,34.622961019813786,2.7526865005493164
107,O-1X,1.8020766973495483,34.5003309524573,2.68947696685791
107,O-T2X-R,2.2810134887695312,33.19277709015727,3.4787399768829346
107,profile-0,1.893484354019165,34.25745677688533,2.8150293827056885
107,profile-1,1.8720707893371582,34.56315841717689,2.7758164405822754
108,O-1X,1.790687084197998,34.62171761919354,2.6938586235046387
108,O-T2X-R,2.311058282852173,33.01067592515162,3.5118978023529053
108,profile-0,1.8889540433883667,34.336266852201064,2.824648380279541
108,profile-1,1.8708490133285522,34.65569076900227,2.785398006439209
109,O-1X,1.8230630159378052,34.31214847026713,2.7176296710968018
109,O-T2X-R,2.324829339981079,32.96864966817353,3.5646119117736816
109,profile-0,1.908102035522461,34.188017797677695,2.841951608657837
109,profile-1,1.884580373764038,34.55307232272828,2.8037211894989014
110,O-1X,1.830073595046997,34.33312098600731,2.7663464546203613
110,O-T2X-R,2.3389523029327393,32.84820082963775,3.582158088684082
110,profile-0,1.9081006050109863,34.24737998529622,2.872361898422241
110,profile-1,1.889343500137329,34.59818096031344,2.8291594982147217
111,O-1X,1.8119802474975586,34.45786567054245,2.764871120452881
111,O-T2X-R,2.301952600479126,33.13693680323257,3.5773065090179443
111,profile-0,1.903161644935608,34.25128170087048,2.874743700027466
111,profile-1,1.8852319717407227,34.56922593306362,2.8339152336120605
112,O-1X,1.8181564807891846,34.401691230701516,2.7608273029327393
112,O-T2X-R,2.3381059169769287,32.904737312833745,3.574457883834839
112,profile-0,1.913825511932373,34.16121299015841,2.885704755783081
112,profile-1,1.8877211809158325,34.53238700303476,2.838663101196289
113,O-1X,1.8007230758666992,34.502990606609295,2.7561392784118652
113,O-T2X-R,2.3235762119293213,32.984118833329966,3.613126754760742
113,profile-0,1.906883716583252,34.175814917087166,2.897905111312866
113,profile-1,1.8815293312072754,34.57161056548442,2.8480114936828613
114,O-1X,1.8162025213241577,34.38328051373705,2.7620620727539062
114,O-T2X-R,2.359701633453369,32.718535566113445,3.6265270709991455
114,profile-0,1.9099791049957275,34.18036459004801,2.899798631668091
114,profile-1,1.8826130628585815,34.59848982166505,2.8520872592926025
115,O-1X,1.816595435142517,34.35126398665619,2.7712693214416504
115,O-T2X-R,2.3096044063568115,33.033703636845935,3.6216514110565186
115,profile-0,1.9201743602752686,34.053953179752,2.915154218673706
115,profile-1,1.8919051885604858,34.513940524308,2.866450786590576
116,O-1X,1.813004732131958,34.39857339257471,2.7913310527801514
116,O-T2X-R,2.3413565158843994,32.842590637718075,3.6276357173919678
116,profile-0,1.908687710762024,34.12599921803565,2.9263439178466797
116,profile-1,1.8820979595184326,34.5212895117064,2.877742290496826
117,O-1X,1.8075792789459229,34.3836073197475,2.791041612625122
117,O-T2X-R,2.3393049240112305,32.97361315051174,3.65220046043396
117,profile-0,1.9078341722488403,34.11927297986366,2.9287893772125244
117,profile-1,1.8802874088287354,34.47812787543059,2.8807778358459473
118,O-1X,1.8032989501953125,34.46605710491378,2.7881271839141846
118,O-T2X-R,2.3731863498687744,32.79959204031858,3.6848464012145996
118,profile-0,1.9120713472366333,34.114091323019544,2.94118332862854
118,profile-1,1.8827931880950928,34.517972888731286,2.8928213119506836
119,O-1X,1.8155696392059326,34.3170746227786,2.7921345233917236
119,O-T2X-R,2.349867582321167,32.88888231878761,3.676504373550415
119,profile-0,1.895461916923523,34.18625653899037,2.9328773021698
119,profile-1,1.8711785078048706,34.572979538236105,2.889397621154785
120,O-1X,1.7898740768432617,34.504776236176895,2.7966012954711914
120,O-T2X-R,2.3441972732543945,32.81028554239877,3.6697072982788086
120,profile-0,1.8864257335662842,34.26552949961574,2.9213414192199707
120,profile-1,1.862078309059143,34.63075117216751,2.8816888332366943
121,O-1X,1.7977019548416138,34.40756246006558,2.778728485107422
121,O-T2X-R,2.3404057025909424,32.895534178983105,3.6546363830566406
121,profile-0,1.8931894302368164,34.19328344843795,2.916414737701416
121,profile-1,1.8681397438049316,34.555030290364115,2.876314401626587
122,O-1X,1.805518627166748,34.373514254450896,2.797675371170044
122,O-T2X-R,2.3550097942352295,32.697382743858846,3.6786651611328125
122,profile-0,1.910170316696167,34.02167652919905,2.9431893825531006
122,profile-1,1.877367377281189,34.472885845560704,2.8952748775482178
123,O-1X,1.7976562976837158,34.396634206247164,2.8030202388763428
123,O-T2X-R,2.3113315105438232,32.954572842521735,3.6543731689453125
123,profile-0,1.8913192749023438,34.12131953691555,2.945383071899414
123,profile-1,1.8744186162948608,34.4620559068598,2.907160997390747
124,O-1X,1.7975047826766968,34.51798983328078,2.7985386848449707
124,O-T2X-R,2.375743865966797,32.71050432752339,3.668954610824585
124,profile-0,1.9059559106826782,34.10474094901525,2.9428157806396484
124,profile-1,1.8883482217788696,34.40269484650439,2.9212069511413574
125,O-1X,1.805882453918457,34.359918469508216,2.8055026531219482
125,O-T2X-R,2.375316619873047,32.7516417950554,3.7192044258117676
125,profile-0,1.9087976217269897,34.058123290896376,2.956700563430786
125,profile-1,1.8831543922424316,34.431874191877384,2.922621726989746
126,O-1X,1.833699345588684,34.168527775689284,2.8479225635528564
126,O-T2X-R,2.6670403480529785,32.277082416806195,3.940490484237671
126,profile-0,1.971809983253479,33.83414595191734,3.0172970294952393
126,profile-1,1.9375730752944946,34.23839967943848,2.9717025756835938
127,O-1X,1.8777589797973633,34.07009800660034,2.9037835597991943
127,O-T2X-R,2.823988676071167,32.22184472854423,3.943539619445801
127,profile-0,2.060210704803467,33.614644703388905,3.126819133758545
127,profile-1,2.0182387828826904,34.01997758331906,3.0625977516174316
128,O-1X,1.9283384084701538,33.88695389668773,2.990344762802124
128,O-T2X-R,3.049273729324341,31.846203348867345,4.0925116539001465
128,profile-0,2.1512954235076904,33.45225705295046,3.25811505317688
128,profile-1,2.112426519393921,33.79747169877185,3.1855833530426025
129,O-1X,1.9156889915466309,33.983723892931216,3.0174736976623535
129,O-T2X-R,2.534141778945923,32.297000883591465,4.3394622802734375
129,profile-0,2.079545736312866,33.564406758306255,3.2861437797546387
129,profile-1,2.055001735687256,33.907586589054475,3.2187302112579346
130,O-1X,1.9099520444869995,34.05109880892152,3.012075185775757
130,O-T2X-R,2.5649492740631104,32.04355992725694,4.041773319244385
130,profile-0,2.047624349594116,33.67308833242464,3.2185518741607666
130,profile-1,2.0209317207336426,34.09304019202641,3.162773847579956
131,O-1X,1.931530475616455,33.902773333912315,3.0264017581939697
131,O-T2X-R,2.545067310333252,32.22463846693331,4.049800395965576
131,profile-0,2.0418241024017334,33.66227299325333,3.1935298442840576
131,profile-1,2.0165445804595947,34.05489576404912,3.1423606872558594
132,O-1X,1.9166765213012695,33.97784935680479,3.030933141708374
132,O-T2X-R,2.5528323650360107,32.10749624595514,4.052553176879883
132,profile-0,2.029574394226074,33.701710665515826,3.179997682571411
132,profile-1,2.0036752223968506,34.12432120921345,3.1374409198760986
133,O-1X,1.9188121557235718,33.92129885568047,3.026127338409424
133,O-T2X-R,2.565781354904175,32.156394610859024,4.051995754241943
133,profile-0,2.0326294898986816,33.5797986270941,3.1785173416137695
133,profile-1,2.006042718887329,33.97996219156458,3.1369502544403076
134,O-1X,1.927027702331543,33.94006280036328,3.0385584831237793
134,O-T2X-R,2.6353142261505127,31.88012746809492,4.146419048309326
134,profile-0,2.0335021018981934,33.662669714962604,3.189771890640259
134,profile-1,2.016906261444092,33.98393812594962,3.15578556060791
135,O-1X,1.8873507976531982,34.11130221826186,3.0251622200012207
135,O-T2X-R,2.5245234966278076,32.40101245816754,4.092167854309082
135,profile-0,1.9930555820465088,33.809867581335034,3.170050859451294
135,profile-1,1.991245985031128,34.023712345409855,3.1545121669769287
136,O-1X,1.8771241903305054,34.13007293856028,2.9882688522338867
136,O-T2X-R,2.5370640754699707,32.18989882125272,4.028247356414795
136,profile-0,1.9848159551620483,33.815101716215366,3.1351065635681152
136,profile-1,1.981548547744751,33.97218464682058,3.130397081375122
137,O-1X,1.860468864440918,34.141582440103846,2.9764585494995117
137,O-T2X-R,2.5118167400360107,32.38350747572292,3.98954439163208
137,profile-0,1.975859522819519,33.734856558375625,3.131826400756836
137,profile-1,1.9637402296066284,33.96740410883468,3.1190340518951416
138,O-1X,1.8594971895217896,34.07222302521277,2.9688661098480225
138,O-T2X-R,2.525728464126587,32.221937370907895,4.018939971923828
138,profile-0,1.9550856351852417,33.84613809200045,3.120227575302124
138,profile-1,1.94379723072052,34.073799977634344,3.100525140762329
139,O-1X,1.8432025909423828,34.20754231145201,2.9521877765655518
139,O-T2X-R,2.450542449951172,32.44090359504851,3.9465372562408447
139,profile-0,1.941597819328308,33.921312368097794,3.0934369564056396
139,profile-1,1.9427471160888672,34.02342922330178,3.086419105529785
140,O-1X,1.8391951322555542,34.19235550301002,2.941124439239502
140,O-T2X-R,2.512951612472534,32.26804610724009,3.9659130573272705
140,profile-0,1.9329345226287842,33.95733689048513,3.081519603729248
140,profile-1,1.9408528804779053,34.00444558839867,3.0902159214019775
141,O-1X,1.8548110723495483,34.05115255597856,2.950183629989624
141,O-T2X-R,2.5164794921875,32.2083227369219,3.9861316680908203
141,profile-0,1.954042911529541,33.754960805241254,3.0956079959869385
141,profile-1,1.9519662857055664,33.939233476414515,3.1001954078674316
142,O-1X,1.8499494791030884,34.116896683708646,2.96821665763855
142,O-T2X-R,2.5607478618621826,32.10051410848418,4.067166328430176
142,profile-0,1.9585813283920288,33.835010589824535,3.1206722259521484
142,profile-1,1.9562206268310547,33.913092647842,3.120758295059204
143,O-1X,1.8392847776412964,34.17470980650053,2.9568569660186768
143,O-T2X-R,2.4977240562438965,32.17467538014988,4.031548023223877
143,profile-0,1.95711350440979,33.780715755817056,3.12929368019104
143,profile-1,1.9530166387557983,33.91025411526008,3.1271467208862305
144,O-1X,1.8475204706192017,34.0864127509675,2.9553589820861816
144,O-T2X-R,2.5694639682769775,31.86618409372189,4.058282852172852
144,profile-0,1.9580588340759277,33.77709203355349,3.1259546279907227
144,profile-1,1.9544368982315063,33.88547045338229,3.1243066787719727
145,O-1X,1.8649067878723145,34.09893557026838,2.9750888347625732
145,O-T2X-R,2.566593647003174,32.159161628114056,4.0894455909729
145,profile-0,1.973630428314209,33.79278376520976,3.1389715671539307
145,profile-1,1.9712822437286377,33.900423746301556,3.141960859298706
146,O-1X,1.8562999963760376,34.166750793264605,2.979807138442993
146,O-T2X-R,2.619276523590088,31.857768538842496,4.150710105895996
146,profile-0,1.9796825647354126,33.741615275906824,3.1611316204071045
146,profile-1,1.9706170558929443,33.86537102135005,3.1546883583068848
147,O-1X,1.8657101392745972,34.11059775435237,2.989802837371826
147,O-T2X-R,2.5585923194885254,32.13002948693073,4.121042728424072
147,profile-0,1.9921512603759766,33.68438383055856,3.1837921142578125
147,profile-1,1.9920685291290283,33.76124841368196,3.175079107284546
148,O-1X,1.875684380531311,34.09880331823978,3.002918004989624
148,O-T2X-R,2.6744046211242676,31.82776418624059,4.202142715454102
148,profile-0,1.9997968673706055,33.67345903349444,3.2023167610168457
148,profile-1,2.0007095336914062,33.733943609515485,3.2076408863067627
149,O-1X,1.8728246688842773,34.15741753615018,3.0096304416656494
149,O-T2X-R,2.6500048637390137,31.86364370539172,4.24914026260376
149,profile-0,2.0061962604522705,33.666765764134176,3.2128024101257324
149,profile-1,2.0117976665496826,33.697189078190945,3.22202205657959
150,O-1X,1.8770145177841187,34.13457293858511,3.0079877376556396
150,O-T2X-R,2.7316348552703857,31.505479711884092,4.312553405761719
150,profile-0,2.008472204208374,33.696039650259465,3.224156618118286
150,profile-1,2.024378776550293,33.66758466708991,3.243635892868042
151,O-1X,1.8792622089385986,34.1417646000896,3.011707305908203
151,O-T2X-R,2.683987855911255,31.71024759191606,4.332018852233887
151,profile-0,2.0146586894989014,33.64324955834226,3.2270805835723877
151,profile-1,2.02725887298584,33.6763426186502,3.2582781314849854
152,O-1X,1.8834539651870728,34.09604069555258,3.024840831756592
152,O-T2X-R,2.7025108337402344,31.569653434727382,4.336600303649902
152,profile-0,2.017367124557495,33.61289019660185,3.2402334213256836
152,profile-1,2.025357723236084,33.65140212935602,3.261212110519409
153,O-1X,1.8922743797302246,33.8849073202582,3.038161039352417
153,O-T2X-R,2.6753454208374023,31.78296897155416,4.289721488952637
153,profile-0,2.023174285888672,33.48542926357621,3.2499468326568604
153,profile-1,2.0333101749420166,33.556991574553926,3.2695155143737793
154,O-1X,1.860321283340454,34.19949581856946,3.0168161392211914
154,O-T2X-R,2.7202517986297607,31.579271112884765,4.331590175628662
154,profile-0,2.004397392272949,33.684870068427955,3.247584819793701
154,profile-1,2.0182571411132812,33.651283712725984,3.2674434185028076
155,O-1X,1.8730779886245728,33.98565077598347,3.002448558807373
155,O-T2X-R,2.6694161891937256,31.740135086531772,4.32379150390625
155,profile-0,2.0057942867279053,33.59132120245399,3.2323691844940186
155,profile-1,2.025893449783325,33.53388573403476,3.2581818103790283
156,O-1X,1.83458411693573,34.24618776892093,2.9890124797821045
156,O-T2X-R,2.662557601928711,31.76705280292232,4.299527645111084
156,profile-0,1.976149082183838,33.7155485909723,3.210110664367676
156,profile-1,2.0037386417388916,33.54908655323747,3.250413179397583
157,O-1X,1.824133276939392,34.393868594514906,2.9482364654541016
157,O-T2X-R,2.644413471221924,31.830031653483793,4.254712104797363
157,profile-0,1.9726907014846802,33.75514952794033,3.18764328956604
157,profile-1,2.0021491050720215,33.585346240208494,3.236631393432617
158,O-1X,1.8307291269302368,34.19459709445556,2.9517626762390137
158,O-T2X-R,2.701411008834839,31.582766501686244,4.309487342834473
158,profile-0,1.9630759954452515,33.77979129164528,3.182581901550293
158,profile-1,1.9835622310638428,33.67047473442187,3.223846912384033
159,O-1X,1.8037766218185425,34.37397982982673,2.9368295669555664
159,O-T2X-R,2.656984806060791,31.7763273319191,4.308633327484131
159,profile-0,1.9400205612182617,33.89550877156734,3.1532578468322754
159,profile-1,1.9769030809402466,33.6537282975402,3.2017829418182373
160,O-1X,1.7895421981811523,34.490671138128796,2.89766788482666
160,O-T2X-R,2.69128155708313,31.57370622519936,4.31679105758667
160,profile-0,1.928210735321045,33.96231190954056,3.120812177658081
160,profile-1,1.9614871740341187,33.744909872260735,3.1850130558013916
161,O-1X,1.8008670806884766,34.39695956440276,2.901400566101074
161,O-T2X-R,2.653447389602661,31.780470640064223,4.304355144500732
161,profile-0,1.9402754306793213,33.888824586648475,3.1253602504730225
161,profile-1,1.978676199913025,33.64051216109877,3.189953088760376
162,O-1X,1.7867499589920044,34.4042191432272,2.9004383087158203
162,O-T2X-R,2.6863653659820557,31.586131081767526,4.306643009185791
162,profile-0,1.933376669883728,33.844473399831315,3.128135919570923
162,profile-1,1.9629627466201782,33.659721517784185,3.1904654502868652
163,O-1X,1.764492154121399,34.6322873400808,2.869630813598633
163,O-T2X-R,2.6559574604034424,31.659395680931574,4.3154377937316895
163,profile-0,1.9181581735610962,33.979573938810745,3.110330581665039
163,profile-1,1.9619313478469849,33.65943896770809,3.1768505573272705
164,O-1X,1.7756519317626953,34.545781880396554,2.859405517578125
164,O-T2X-R,2.7066493034362793,31.5078157010022,4.3369460105896
164,profile-0,1.9136255979537964,33.99530602702974,3.0931360721588135
164,profile-1,1.9606894254684448,33.66948329014603,3.1729507446289062
165,O-1X,1.7652299404144287,34.58296088271118,2.8617303371429443
165,O-T2X-R,2.6851797103881836,31.503211966237505,4.361358165740967
165,profile-0,1.906193494796753,34.04263062897418,3.0849428176879883
165,profile-1,1.9556530714035034,33.638063520393885,3.171041488647461
166,O-1X,1.7369154691696167,34.778017576947015,2.8309624195098877
166,O-T2X-R,2.7012593746185303,31.45924397621183,4.363822937011719
166,profile-0,1.8676091432571411,34.23695477916654,3.0454068183898926
166,profile-1,1.9276983737945557,33.699504971272916,3.1496171951293945
167,O-1X,1.7115052938461304,34.95977436978687,2.7868053913116455
167,O-T2X-R,2.6263020038604736,31.71744527558654,4.334047794342041
167,profile-0,1.8478124141693115,34.3322870327701,3.002653121948242
167,profile-1,1.908038854598999,33.83317771251433,3.112055540084839
168,O-1X,1.7034382820129395,34.93933970485014,2.7562448978424072
168,O-T2X-R,2.7013120651245117,31.59587218833586,4.317641735076904
168,profile-0,1.8234573602676392,34.490427884818985,2.9598162174224854
168,profile-1,1.8857208490371704,33.93467849066592,3.074613571166992
169,O-1X,1.6716445684432983,35.13686953124106,2.7204058170318604
169,O-T2X-R,2.5674755573272705,31.945646473888168,4.2740397453308105
169,profile-0,1.8028193712234497,34.592375810791495,2.922109603881836
169,profile-1,1.858909249305725,34.034077337246565,3.0339298248291016
170,O-1X,1.655806303024292,35.342273691706595,2.6736340522766113
170,O-T2X-R,2.6090548038482666,31.85677839569813,4.184686183929443
170,profile-0,1.7789818048477173,34.842162052883424,2.880808115005493
170,profile-1,1.8384748697280884,34.212074288816055,2.990460157394409
171,O-1X,1.6516562700271606,35.29487909140795,2.654857635498047
171,O-T2X-R,2.556574583053589,31.945761322805648,4.182233810424805
171,profile-0,1.7701866626739502,34.80676115122115,2.8509538173675537
171,profile-1,1.8344707489013672,34.14608214327405,2.9686083793640137
172,O-1X,1.6034984588623047,35.725306936493816,2.6035985946655273
172,O-T2X-R,2.5581839084625244,32.05242951060194,4.140427112579346
172,profile-0,1.7244915962219238,35.16945111299396,2.795443058013916
172,profile-1,1.7964569330215454,34.4103561520173,2.9278647899627686
173,O-1X,1.597265601158142,35.671937688848416,2.548732280731201
173,O-T2X-R,2.4427647590637207,32.57576249494803,4.035193920135498
173,profile-0,1.712231159210205,35.12912664300616,2.739032745361328
173,profile-1,1.7660366296768188,34.56265900128456,2.861555337905884
174,O-1X,1.5884454250335693,35.780475505641185,2.5353667736053467
174,O-T2X-R,2.4830472469329834,32.40466314860069,3.9745876789093018
174,profile-0,1.7073644399642944,35.17496274799669,2.723287343978882
174,profile-1,1.7688319683074951,34.56938571906396,2.8350167274475098
175,O-1X,1.5750126838684082,35.866119695307155,2.5133309364318848
175,O-T2X-R,2.469252109527588,32.47858587281331,3.9718732833862305
175,profile-0,1.7006608247756958,35.23351709926495,2.7106711864471436
175,profile-1,1.7573145627975464,34.60912385161782,2.82415771484375
176,O-1X,1.573332667350769,35.9189629145376,2.4974422454833984
176,O-T2X-R,2.452256679534912,32.66041008582234,3.9572229385375977
176,profile-0,1.6814663410186768,35.44193308063478,2.6851799488067627
176,profile-1,1.7419906854629517,34.720362461684935,2.797189474105835
177,O-1X,1.5646528005599976,35.96041745494397,2.489893913269043
177,O-T2X-R,2.429581642150879,32.756735240006456,3.919595241546631
177,profile-0,1.6670119762420654,35.58006705517885,2.654141426086426
177,profile-1,1.7288835048675537,34.783501512173814,2.7730605602264404
178,O-1X,1.5462572574615479,36.07327303968758,2.463993787765503
178,O-T2X-R,2.4543509483337402,32.72510220130079,3.921515941619873
178,profile-0,1.6442896127700806,35.68295312015155,2.6181323528289795
178,profile-1,1.7187262773513794,34.75384579335647,2.749906063079834
179,O-1X,1.5402029752731323,36.01768255010096,2.448421001434326
179,O-T2X-R,2.4227283000946045,32.804872317433066,3.903301477432251
179,profile-0,1.643568515777588,35.56401157396148,2.6035056114196777
179,profile-1,1.7054862976074219,34.83544101043152,2.7335567474365234
180,O-1X,1.5275801420211792,36.08445449286483,2.439751386642456
180,O-T2X-R,2.420348882675171,32.80568452741011,3.88447642326355
180,profile-0,1.624265432357788,35.704933585967225,2.5934600830078125
180,profile-1,1.6964524984359741,34.81816664548702,2.724639892578125
181,O-1X,1.5022807121276855,36.37683621695957,2.410301685333252
181,O-T2X-R,2.3884806632995605,32.86973300775538,3.8573029041290283
181,profile-0,1.604223370552063,35.865752863919965,2.563734769821167
181,profile-1,1.6868345737457275,34.85580259437891,2.7121293544769287
182,O-1X,1.5054205656051636,36.23777757685963,2.4016013145446777
182,O-T2X-R,2.39355206489563,32.74153649503084,3.851686716079712
182,profile-0,1.5989885330200195,35.81074982980797,2.5530896186828613
182,profile-1,1.677384614944458,34.81247250032353,2.7067055702209473
183,O-1X,1.515852689743042,35.91517105117924,2.4286861419677734
183,O-T2X-R,2.3921167850494385,32.61503634378509,3.858935832977295
183,profile-0,1.6114237308502197,35.58909070740643,2.5736148357391357
183,profile-1,1.6851849555969238,34.71198666478222,2.719261884689331
184,O-1X,1.5063196420669556,36.05041529597253,2.4358150959014893
184,O-T2X-R,2.4299492835998535,32.368695362034934,3.8949785232543945
184,profile-0,1.6062244176864624,35.58493258518547,2.589456796646118
184,profile-1,1.6899551153182983,34.6066953561419,2.740399122238159
185,O-1X,1.4976823329925537,36.05124654689227,2.424283981323242
185,O-T2X-R,2.422860622406006,32.38846713409954,3.939875364303589
185,profile-0,1.5907800197601318,35.61936127724673,2.582689046859741
185,profile-1,1.6861099004745483,34.531816969449395,2.752323865890503
186,O-1X,1.491999864578247,35.99910032120404,2.4206109046936035
186,O-T2X-R,2.4008476734161377,32.448997266813365,3.9252376556396484
186,profile-0,1.5880571603775024,35.5798235073665,2.571782112121582
186,profile-1,1.683096170425415,34.52497625723115,2.7511394023895264
187,O-1X,1.4842946529388428,36.028921224737715,2.4127395153045654
187,O-T2X-R,2.400918960571289,32.36645630170655,3.892465353012085
187,profile-0,1.583560585975647,35.64629048190299,2.570774555206299
187,profile-1,1.6710186004638672,34.570947772666855,2.744256019592285
188,O-1X,1.473484992980957,36.10403352775553,2.3955729007720947
188,O-T2X-R,2.402998685836792,32.26844900200298,3.9018218517303467
188,profile-0,1.5764026641845703,35.576768120032945,2.5594329833984375
188,profile-1,1.6631473302841187,34.59104104134354,2.726381778717041
189,O-1X,1.4633721113204956,36.14802378449268,2.3794453144073486
189,O-T2X-R,2.3585338592529297,32.59280232765948,3.8646204471588135
189,profile-0,1.5724281072616577,35.56044430043115,2.556098699569702
189,profile-1,1.655058741569519,34.60694815374118,2.721062660217285
190,O-1X,1.467290997505188,36.01841231835351,2.376939296722412
190,O-T2X-R,2.370333433151245,32.44039812931487,3.8465285301208496
190,profile-0,1.573770523071289,35.51604442539572,2.5550830364227295
190,profile-1,1.6488484144210815,34.68784868851611,2.7114145755767822
191,O-1X,1.4531666040420532,36.22187296810014,2.3733668327331543
191,O-T2X-R,2.3423900604248047,32.66731640710414,3.837480306625366
191,profile-0,1.5542950630187988,35.67943333784948,2.5457048416137695
191,profile-1,1.6358243227005005,34.65896420492751,2.69923734664917
192,O-1X,1.4394422769546509,36.2143877261345,2.355273485183716
192,O-T2X-R,2.3100028038024902,32.62768154121407,3.7862231731414795
192,profile-0,1.541983723640442,35.71757873975102,2.5239930152893066
192,profile-1,1.622800588607788,34.75297687078896,2.681428909301758
193,O-1X,1.4350067377090454,36.241527671161485,2.3419699668884277
193,O-T2X-R,2.302682399749756,32.780880393035204,3.759451150894165
193,profile-0,1.5378177165985107,35.71831253668383,2.5122482776641846
193,profile-1,1.6270413398742676,34.61792499120993,2.6777825355529785
194,O-1X,1.4125139713287354,36.27736776820487,2.322951555252075
194,O-T2X-R,2.263148784637451,32.77890301903089,3.7238807678222656
194,profile-0,1.5146453380584717,35.75384575991251,2.4929394721984863
194,profile-1,1.5976225137710571,34.7687969183482,2.6593451499938965
195,O-1X,1.4109835624694824,36.17233293463289,2.3063976764678955
195,O-T2X-R,2.2239890098571777,32.90332365620258,3.653782606124878
195,profile-0,1.5116498470306396,35.62671639170637,2.4771039485931396
195,profile-1,1.573897361755371,34.951976838145754,2.615593910217285
196,O-1X,1.3839142322540283,36.32287711308804,2.2846813201904297
196,O-T2X-R,2.220158815383911,32.86068145891339,3.6213645935058594
196,profile-0,1.4776400327682495,35.826747108026545,2.4489903450012207
196,profile-1,1.5557219982147217,34.95158203043086,2.584625482559204
197,O-1X,1.3502024412155151,36.790677114882385,2.2287909984588623
197,O-T2X-R,2.1701409816741943,32.98629680512336,3.5680527687072754
197,profile-0,1.4577300548553467,36.06158118691761,2.397611618041992
197,profile-1,1.5354323387145996,35.02302139710053,2.5503244400024414
198,O-1X,1.3563122749328613,36.73028009603999,2.2038304805755615
198,O-T2X-R,2.227409601211548,32.772980152846316,3.562276601791382
198,profile-0,1.4689321517944336,36.00312911808253,2.3897759914398193
198,profile-1,1.5426737070083618,34.967112934757736,2.536823034286499
199,O-1X,1.365280032157898,36.507076180281615,2.2173163890838623
199,O-T2X-R,2.2101826667785645,32.831406129663876,3.6100540161132812
199,profile-0,1.4699488878250122,35.94552494176382,2.4000675678253174
199,profile-1,1.5485879182815552,34.94398369971301,2.550501823425293
200,O-1X,1.355240821838379,36.64320126758531,2.2187395095825195
200,O-T2X-R,2.196031093597412,32.79164172973018,3.594062328338623
200,profile-0,1.4645211696624756,35.95359020932838,2.3999009132385254
200,profile-1,1.5411463975906372,34.97747296582466,2.550877332687378
201,O-1X,1.3534687757492065,36.8104915593393,2.2087035179138184
201,O-T2X-R,2.1556875705718994,33.19334867503618,3.547476291656494
201,profile-0,1.46206796169281,36.0903514332365,2.391000270843506
201,profile-1,1.5350276231765747,35.12204465823892,2.538925886154175
202,O-1X,1.3474560976028442,36.76871259883562,2.1910271644592285
202,O-T2X-R,2.1779892444610596,32.81413984606927,3.526151180267334
202,profile-0,1.4557111263275146,36.015257829916784,2.3757808208465576
202,profile-1,1.5228804349899292,35.150194855111295,2.5124852657318115
203,O-1X,1.3307408094406128,36.93398613463359,2.172539234161377
203,O-T2X-R,2.0508861541748047,33.44813962816129,3.4263124465942383
203,profile-0,1.4330739974975586,36.270096659140115,2.3509387969970703
203,profile-1,1.5015568733215332,35.287687107342244,2.4854962825775146
204,O-1X,1.319944143295288,37.157139344416095,2.148132085800171
204,O-T2X-R,2.071131706237793,33.30421662150278,3.3476004600524902
204,profile-0,1.4261709451675415,36.340652233362846,2.3275630474090576
204,profile-1,1.4965378046035767,35.31834701426104,2.463350296020508
205,O-1X,1.3117989301681519,37.30456192922262,2.1326351165771484
205,O-T2X-R,2.0018317699432373,33.79276637573776,3.3050081729888916
205,profile-0,1.412376880645752,36.44318808090894,2.3090157508850098
205,profile-1,1.4845026731491089,35.337284488662256,2.449404716491699
206,O-1X,1.309662103652954,37.33272401989368,2.1197829246520996
